group,reading,freq,source
𓈎𓈖𓈎𓈖𓏴𓂡,qnqn,61,AES+Ramses
𓈎𓈖𓈎𓈖𓏴𓂡,qnqn.w,2,Ramses
𓈎𓈖𓈎𓈖𓏴𓂡,wnm,1,AES
𓈎𓈖𓈎𓈖𓏴𓂡𓍘𓇋,qnqn,1,AES
𓈎𓈖𓈎𓈖𓏴𓂡𓍘𓇋,qnqn.tꞽ,1,Ramses
𓈎𓈖𓈎𓈖𓏴𓂡𓏥,qnqn.w,1,Ramses
𓈎𓈖𓈎𓈖𓏴𓂡𓏫,qnqn,3,Ramses
𓈎𓈖𓈎𓈖𓏴𓂡𓏫,qnqn.w,3,Ramses
𓈎𓈖𓈎𓈖𓏴𓏛𓀜,qnqn,1,AES
𓈎𓈖𓈎𓈖𓏴𓏛𓀜𓀀𓏥,qnqn.w,2,Ramses
𓈎𓈖𓈎𓈖𓏴𓏛𓏥,qnqn.w,2,Ramses
𓈎𓈖𓈎𓈖𓏴𓏛𓏫,qnqn,2,Ramses
𓈎𓈖𓈎𓈖𓏴􄾽,qnqn,1,Ramses
𓈎𓈖𓈎𓈖􄾽,qnqn,1,Ramses
𓈎𓈖𓈖𓀜,qnn,2,AES+Ramses
𓈎𓈖𓈖𓀜𓀀,qn,1,AES
𓈎𓈖𓈖𓀜𓀀𓏥,qn.w,2,Ramses
𓈎𓈖𓈖𓀜𓀀𓏥,qnn,2,Ramses
𓈎𓈖𓈖𓀜𓀀𓏥,qni,1,AES
𓈎𓈖𓈖𓀜𓈖,qnn,1,AES
𓈎𓈖𓈖𓀜𓐍𓊪𓈙𓄗𓀜𓀀,qn-ḥr-ḫpš.f,1,Ramses
𓈎𓈖𓈖𓂝,qni,1,AES
𓈎𓈖𓈖𓂡,qnn,2,Ramses
𓈎𓈖𓈖𓂡𓏥,qnn.w,2,Ramses
𓈎𓈖𓈖𓄿𓀀,qn-nꜣ,2,Ramses
𓈎𓈖𓈖𓄿𓀜,qn-nꜣ,10,Ramses
𓈎𓈖𓈖𓄿𓀜𓀀,qn-nꜣ,18,Ramses
𓈎𓈖𓈖𓄿𓀜𓄗𓂡,qn-ḥr-ḫpš.f,1,Ramses
𓈎𓈖𓈖𓄿𓀜𓄗𓂡𓀀,qn-ḥr-ḫpš.f,10,Ramses
𓈎𓈖𓈖𓄿𓀜𓏛,qn-nꜣ,1,Ramses
𓈎𓈖𓈖𓄿𓈖𓀜𓀀,qn-nꜣ,1,Ramses
𓈎𓈖𓈖𓄿𓏤,qn-nꜣ,1,Ramses
𓈎𓈖𓈖𓄿𓏴𓂡,qn-nꜣ,2,Ramses
𓈎𓈖𓈖𓄿𓏴𓂡𓀀,qn-nꜣ,4,Ramses
𓈎𓈖𓈖𓇋𓌟𓆰𓏫,qnnꞽ,1,Ramses
𓈎𓈖𓈖𓇋𓌟𓏋𓏥,qnnꞽ,1,Ramses
𓈎𓈖𓈖𓇋􄾽𓌟𓆰𓏫,qnnꞽ,1,Ramses
𓈎𓈖𓈖𓌟𓇋𓆰,qnnꞽ,1,Ramses
𓈎𓈖𓈖𓌟𓇋𓆰𓏫,qnnꞽ,1,Ramses
𓈎𓈖𓈖𓏌𓏲𓏛𓏥,qnw,1,Ramses
𓈎𓈖𓈖𓏌𓏲𓏴𓏛𓏪,qnw,1,Ramses
𓈎𓈖𓈖𓏛𓀜𓀀𓏥,qn,3,AES
𓈎𓈖𓈖𓏭𓂡,qnn,2,Ramses
𓈎𓈖𓈖󼶫𓀜𓀀𓏥,qn.w,1,Ramses
𓈎𓈖𓋔𓏛𓀜𓀀𓏥,qni,1,AES
𓈎𓈖𓎛,qnḥ,1,Ramses
𓈎𓈖𓎛𓂢𓏥,qꜥḥ.w,1,AES
𓈎𓈖𓏌𓅱,qn.w,1,AES
𓈎𓈖𓏌𓅱𓂡𓏥,qni,1,AES
𓈎𓈖𓏌𓅱𓏛𓏥,qnw,11,Ramses
𓈎𓈖𓏌𓅱𓏛𓏪,qnw,5,Ramses
𓈎𓈖𓏌𓅱𓏥,qnw,1,Ramses
𓈎𓈖𓏌𓅱𓏥𓏛,qnw,1,Ramses
𓈎𓈖𓏌𓅱𓏪,qnw,2,Ramses
𓈎𓈖𓏌𓅱􇠠,qn.w,1,AES
𓈎𓈖𓏌𓏤𓏤𓏤,qn.w,1,AES
𓈎𓈖𓏌𓏲𓀉𓏭𓅪,gnn,1,Ramses
𓈎𓈖𓏌𓏲𓀜𓀀,qn,2,Ramses
𓈎𓈖𓏌𓏲𓂘,qnꞽ,2,AES+Ramses
𓈎𓈖𓏌𓏲𓂷𓂡􄾽,qn,1,Ramses
𓈎𓈖𓏌𓏲𓅪,qnꞽ.w,2,AES
𓈎𓈖𓏌𓏲𓅪𓌯,qnꞽ.w,1,AES
𓈎𓈖𓏌𓏲𓇋𓂘𓂡,qnꞽ,1,Ramses
𓈎𓈖𓏌𓏲𓇋𓏪,qnw,1,Ramses
𓈎𓈖𓏌𓏲𓈒𓏥,qnꞽ.t,4,AES
𓈎𓈖𓏌𓏲𓋸𓋸,qnw,1,Ramses
𓈎𓈖𓏌𓏲𓏏𓏴𓏛𓏥,qnw,4,Ramses
𓈎𓈖𓏌𓏲𓏛𓀜,qnw,1,Ramses
𓈎𓈖𓏌𓏲𓏛𓏥,qnw,25,Ramses
𓈎𓈖𓏌𓏲𓏛𓏥,qn.w,1,AES
𓈎𓈖𓏌𓏲𓏛𓏪,qnw,8,Ramses
𓈎𓈖𓏌𓏲𓏛𓏴𓂡􄾽,qn,1,Ramses
𓈎𓈖𓏌𓏲𓏥𓏛,qnw,1,Ramses
𓈎𓈖𓏌𓏲𓏭𓏛,qn.w,1,AES
𓈎𓈖𓏌𓏲𓏭𓏛𓀜𓏫,qnw,1,Ramses
𓈎𓈖𓏌𓏲𓏱,qnꞽ.w,2,AES
𓈎𓈖𓏌𓏲𓏱,qn,2,Ramses
𓈎𓈖𓏌𓏲𓏴,qn,3,Ramses
𓈎𓈖𓏌𓏲𓏴𓀜𓀀,qn,1,Ramses
𓈎𓈖𓏌𓏲𓏴𓀜𓏛𓏤,qn.t,2,AES
𓈎𓈖𓏌𓏲𓏴𓀜𓏛𓏤,qn,1,AES
𓈎𓈖𓏌𓏲𓏴𓀜𓏛𓏤,qni,1,AES
𓈎𓈖𓏌𓏲𓏴𓀜𓏛𓏤𓏫,qn,1,AES
𓈎𓈖𓏌𓏲𓏴𓂝,qni,1,AES
𓈎𓈖𓏌𓏲𓏴𓂡,qn,2,Ramses
𓈎𓈖𓏌𓏲𓏴𓂡𓅃𓀁,qn-ḥr,1,Ramses
𓈎𓈖𓏌𓏲𓏴𓂡𓅃𓅆,qn-ḥr,1,Ramses
𓈎𓈖𓏌𓏲𓏴𓂡𓏪,qnw,1,Ramses
𓈎𓈖𓏌𓏲𓏴𓂡𓏫,qnw,1,Ramses
𓈎𓈖𓏌𓏲𓏴𓂡􄾽,qn,1,Ramses
𓈎𓈖𓏌𓏲𓏴𓅪,qnꞽ.w,7,AES
𓈎𓈖𓏌𓏲𓏴𓈖𓏪,qnw,1,Ramses
𓈎𓈖𓏌𓏲𓏴𓏌,qnꞽ.t,1,AES
𓈎𓈖𓏌𓏲𓏴𓏛,qnw,4,Ramses
𓈎𓈖𓏌𓏲𓏴𓏛,qn.w,2,AES
𓈎𓈖𓏌𓏲𓏴𓏛𓏪,qnw,12,Ramses
𓈎𓈖𓏌𓏲𓏴𓏛𓏪,qn.w,1,AES
𓈎𓈖𓏌𓏲𓏴𓏛𓏪𓏏,qnw,1,Ramses
𓈎𓈖𓏌𓏲𓏴𓏛𓏫,qnw,101,Ramses
𓈎𓈖𓏌𓏲𓏴𓏛𓏫,qn.w,28,AES
𓈎𓈖𓏌𓏲𓏴𓏛𓏫,qn,1,AES
𓈎𓈖𓏌𓏲𓏴𓏛􄾽,qn,1,Ramses
𓈎𓈖𓏌𓏲𓐎,qn,1,AES
𓈎𓈖𓏌𓏲𓐎𓅪𓌯,qnꞽ.w,1,AES
𓈎𓈖𓏌𓏲󷓀,qnw,1,Ramses
𓈎𓈖𓏌𓏲􁪳,qnꞽ,1,AES
𓈎𓈖𓏌𓏲􄾽𓏛𓏪,qnw,1,Ramses
𓈎𓈖𓏌󼶫𓏛𓏥,qnw,1,Ramses
𓈎𓈖𓏌󼶫𓏴𓏛𓏪,qn,1,Ramses
𓈎𓈖𓏌󼶫𓏴𓏛𓏪,qnw,1,Ramses
𓈎𓈖𓏌󼶫󼶫𓏴𓏛𓏪,qnw,1,Ramses
𓈎𓈖𓏌󼶫󼶫󼶫𓏛𓏥,qnw,1,Ramses
𓈎𓈖𓏏𓀜,qn,2,Ramses
𓈎𓈖𓏏𓂡,qn,31,Ramses
𓈎𓈖𓏏𓂡,qn.t,7,AES+Ramses
𓈎𓈖𓏏𓃀𓊋𓀀𓏥,qnb.t,1,AES
𓈎𓈖𓏏𓄃,qn.t,1,AES
𓈎𓈖𓏏𓄃,qni,1,AES
𓈎𓈖𓏏𓏯,qn.t,1,Ramses
𓈎𓈖𓏏𓏴𓂡,qnw,1,Ramses
𓈎𓈖𓏏𓐎,qn.t,1,AES
𓈎𓈖𓏛𓀜,qn,3,Ramses
𓈎𓈖𓏛𓀜𓀀,qn,2,Ramses
𓈎𓈖𓏛𓀜𓄗𓂡𓆑,qn-ḥr-ḫpš.f,1,Ramses
𓈎𓈖𓏝𓏪,qn.w,1,AES
𓈎𓈖𓏭𓀜,qn,5,AES+Ramses
𓈎𓈖𓏭𓀜,qnꞽ.t,1,Ramses
𓈎𓈖𓏭𓀜,qny,1,Ramses
𓈎𓈖𓏭𓀜𓀀,qny,2,Ramses
𓈎𓈖𓏭𓀜𓀦𓇋󼶫󼶫𓀜,qny-mnꞽw,1,Ramses
𓈎𓈖𓏭𓀜𓁷𓏤𓄗𓂡𓆑𓀀,qn-ḥr-ḫpš.f,3,Ramses
𓈎𓈖𓏭𓀜𓄗𓂡𓆑,qn-ḥr-ḫpš.f,2,Ramses
𓈎𓈖𓏭𓀜𓄗𓂡𓆑𓀀,qn-ḥr-ḫpš.f,2,Ramses
𓈎𓈖𓏭𓀜𓈖𓄿𓀀,qn-nꜣ,2,Ramses
𓈎𓈖𓏭𓀜𓎸𓅓𓏏𓀀,qn-ẖnmw,1,Ramses
𓈎𓈖𓏭𓂝,qn,1,Ramses
𓈎𓈖𓏭𓂡,qn,44,AES+Ramses
𓈎𓈖𓏭𓂡,qny,2,Ramses
𓈎𓈖𓏭𓂡𓀦󼶫󼶫𓀜,qny-mnꞽw,1,Ramses
𓈎𓈖𓏭𓂡𓄗𓂡𓏏𓆑𓀀,qn-ḥr-ḫpš.f,1,Ramses
𓈎𓈖𓏭𓂡𓏥,qn,4,Ramses
𓈎𓈖𓏭𓇋𓇋𓀀,qny,1,Ramses
𓈎𓈖𓏲𓂡,qn,2,Ramses
𓈎𓈖𓏲𓏛𓀜,qn,1,Ramses
𓈎𓈖𓏴,qnꞽ.w,2,AES
𓈎𓈖𓏴,qn,1,AES
𓈎𓈖𓏴𓀜,qn,1,AES
𓈎𓈖𓏴𓀜,qnqn,1,Ramses
𓈎𓈖𓏴𓂡,qn,6,AES+Ramses
𓈎𓈖𓏴𓂡,qnꞽ,2,Ramses
𓈎𓈖𓏴𓂡𓀀,qn,1,Ramses
𓈎𓈖𓏴𓂡𓄗𓂡𓆑𓀀,qn-ḥr-ḫpš.f,1,Ramses
𓈎𓈖𓏴𓂡𓇋𓏠𓈖𓀀,qn-ꞽmn,2,Ramses
𓈎𓈖𓏴𓂡𓎸󼶫󼶫𓀜𓀀,qnꞽ-ẖnm,1,Ramses
𓈎𓈖𓏴𓂡𓏫,qnqn,1,Ramses
𓈎𓈖𓏴𓂡𓏫,qnw,1,Ramses
𓈎𓈖𓏴𓅪,qn,1,AES
𓈎𓈖𓏴𓅪,qnꞽ.w,1,AES
𓈎𓈖𓐎,qn,1,AES
𓈎𓈖𓐎,qni,1,AES
𓈎𓈖𓐎𓅪,qnꞽ.w,2,AES
𓈎𓈖𓐎𓏱,qnꞽ.w,3,AES
𓈎𓈖󼶫󼶫𓏴𓏛𓏪,qnw,1,Ramses
𓈎𓈖􄾽𓂡,qn,1,Ramses
𓈎𓈖􄾽𓂡𓁷𓏤𓄗𓏏󼶫𓆑,qn-ḥr-ḫpš.f,1,Ramses
𓈎𓈖􄾽𓂡𓄗𓆑𓀀,qn-ḥr-ḫpš.f,1,Ramses
𓈎𓈖􄾽𓏛𓀜,qn,1,Ramses
𓈎𓈖􅡏,qn,1,Ramses
𓈎𓈖􆍽,qn,1,AES
𓈎𓈖􆍽􆍽􆍽,qn,1,AES
𓈎𓊃𓂋𓏏,qrs.t,1,AES
𓈎𓊃𓂡,ꞽ.qꜣs,1,Ramses
𓈎𓊃𓇋𓋴,qrs,1,AES
𓈎𓊃𓇋𓋴𓏴𓀜,qꜣs,1,AES
𓈎𓊃𓈖𓏏𓈒𓏫,qsn.tꞽ,1,AES
𓈎𓊃𓈖𓏏𓏭𓈒𓏥,qsn.tꞽ,5,AES
𓈎𓊃𓈖􈓎,qsn,1,AES
𓈎𓊃𓊃𓈖𓏏𓏭𓈒𓏥,qsn.tꞽ,1,AES
𓈎𓊃𓌟𓄻𓏥,qs,1,AES
𓈎𓋴𓂋𓌠𓊭𓏏,qrs,1,AES
𓈎𓋴𓂋𓏏𓏏,qrs.tꞽt,1,AES
𓈎𓋴𓌟,qs,2,AES
𓈎𓋴𓌟𓈖𓅪,qsn,8,AES
𓈎𓋴𓌟𓈖𓏏,qsn.t,1,AES
𓈎𓋴𓌟𓈖𓏏𓅪,qsn.t,1,AES
𓈎𓋴𓌟𓈖𓏏𓅪𓏥,qsn.t,1,AES
𓈎𓋴𓌟𓌟𓌟,qs,2,AES
𓈎𓋴𓌠𓂋𓊭𓂋,qrs,1,AES
𓈎𓋴𓌠𓊭,qrs,1,AES
𓈎𓋴𓏏𓌟,qs,1,AES
𓈎𓋴􃰜𓈖,qsn,1,AES
𓈎𓋴􈓎𓈖𓅪𓏏,qsn.t,1,AES
𓈎𓋾,ḥqꜣ,1,Ramses
𓈎𓋾𓀰,ḥqꜣ,1,Ramses
𓈎𓌙𓌙𓏛,ꜥqꜣ,1,AES
𓈎𓌙𓏏,qmꜣ,1,AES
𓈎𓌚𓎛𓎶,qmḥ.w-qmꜣ,1,AES
𓈎𓌠,qrs.w,2,AES
𓈎𓌠𓂋𓋴𓊭,qrs,1,AES
𓈎𓌠𓂋𓏏𓋴𓊭,qrs,1,AES
𓈎𓌠𓊭𓋴,qrs,1,AES
𓈎𓌠𓋴,qs,2,AES
𓈎𓌠𓋴,qrs,1,AES
𓈎𓌳,qmꜣ,2,AES+Ramses
𓈎𓌳𓂝𓅓𓌙𓅯𓏛,qmꜣ,1,AES
𓈎𓌳𓄿𓅓𓇋𓇋𓌙𓅯𓏛,qmꜣ,1,Ramses
𓈎𓌳𓄿𓅓𓌙𓅭𓏛,qmꜣ,4,AES
𓈎𓌳𓄿𓅓𓌙𓅭𓏛𓂋𓏏𓁐𓏥,qmꜣ-rmṯ.w,1,AES
𓈎𓌳𓄿𓅓𓌙𓅭𓏛𓈖,qmꜣ,4,AES
𓈎𓌳𓄿𓅓𓌙𓅭𓏛𓏏𓇯𓅆,qmꜣ-p.t,1,AES
𓈎𓌳𓄿𓅓𓌙𓅯𓈖,qmꜣ.n,1,Ramses
𓈎𓌳𓄿𓅓𓌙𓅯𓏛,qmꜣ,6,AES+Ramses
𓈎𓌳𓄿𓅓𓌙𓅯𓏛𓈖,qmꜣ.n,3,Ramses
𓈎𓌳𓄿𓅓𓌙𓅯𓏛𓈖,qmꜣ,1,AES
𓈎𓌳𓄿𓅓𓌙𓅯𓏛𓋴𓏲𓎛𓏏𓆇𓉐𓂋𓂻𓅓𓏌𓏌𓏌𓇯𓈗𓅆,qmꜣ-swḥ.t-pr-m-nw.w,1,AES
𓈎𓌳𓄿𓅓𓌙𓅯𓏛𓏥,qmꜣ,1,AES
𓈎𓌳𓄿𓅓𓌙𓏛,qmꜣ,3,AES+Ramses
𓈎𓌳𓄿𓅓𓏏𓌙𓅯𓏛,qmꜣ,1,AES
𓈎𓌳𓄿𓅓𓏲𓀜𓀀,qmꜣw-nḫt,1,Ramses
𓈎𓌳𓄿𓅓𓏲𓂷𓂡,qmꜣ,8,Ramses
𓈎𓌳𓄿𓅓𓏲𓅯𓏛,qmꜣ,1,AES
𓈎𓌳𓄿𓅓𓏲𓅯𓏛𓈖,qmꜣ.n,1,Ramses
𓈎𓌳𓄿𓅓𓏲𓆰𓏫,qmꜣ,3,AES+Ramses
𓈎𓌳𓄿𓅓𓏲𓇋𓇋𓌙𓏏𓏛𓏥,qmꜣy,1,Ramses
𓈎𓌳𓄿𓅓𓏲𓌙𓅯𓏛,qmꜣ,3,Ramses
𓈎𓌳𓄿𓅓𓏲𓌙𓅯𓏛𓈖,qmꜣ.n,5,Ramses
𓈎𓌳𓄿𓅓𓏲𓌙𓅯𓏛𓏫,qmꜣ,2,Ramses
𓈎𓌳𓄿𓅓𓏲𓌙𓅯𓏛𓏫𓈖,qmꜣ.n,1,Ramses
𓈎𓌳𓄿𓅓𓏲𓌙𓅯𓏥𓈖,qmꜣ.n,2,Ramses
𓈎𓌳𓄿𓅓𓏲􃼒𓏛𓀜,qmꜣ,1,Ramses
𓈎𓌳𓄿𓅓󼶫𓌙𓅯𓏛,qmꜣ,1,Ramses
𓈎𓌳𓄿𓅱𓅯,qmꜣ.t,1,Ramses
𓈎𓌳𓄿𓇋𓇋𓅱𓌙𓅯𓏛𓏥𓇓𓅱𓀭𓏪,qmꜣ.ꞽw-sw,1,AES
𓈎𓌳𓄿𓇋𓇋𓌙,qmꜣꞽ,1,AES
𓈎𓌳𓄿𓌙,qmꜣ,1,AES
𓈎𓌳𓄿𓌙𓀀,qmꜣ,1,Ramses
𓈎𓌳𓄿𓌙𓂡,qmꜣ,1,AES
𓈎𓌳𓄿𓌙𓅯𓏛,qmꜣ,3,Ramses
𓈎𓌳𓄿𓏲𓌙𓅭𓏛,qmꜣ,2,Ramses
𓈎𓌳𓄿𓏲𓌙𓅯𓂡,qmꜣ.w,1,AES
𓈎𓌳𓄿𓏲𓌙𓅯􄾽𓏲𓏫,qmꜣ,1,Ramses
𓈎𓌳𓄿𓏲𓏏𓌙,qmꜣ,1,AES
𓈎𓌳𓄿𓐛𓅱󼭬𓏛,qmꜣ,1,Ramses
𓈎𓌳𓄿𓐝𓌙󴟄𓏛,qmꜣ,1,AES
𓈎𓌳𓅓𓄿𓌙,qmꜣ,1,Ramses
𓈎𓌳𓅓𓏛𓈖,qmꜣ,1,AES
𓈎𓌳𓅓𓏲𓌙𓅯𓏛𓏫,qmꜣ,1,Ramses
𓈎𓌳𓅱𓌙,qmꜣ,1,Ramses
𓈎𓌳𓅱𓌙𓅯𓏛𓏥,qmꜣ,1,Ramses
𓈎𓌳𓅱𓌙𓏛𓏥,qmꜣ,1,Ramses
𓈎𓌳𓇋𓇋𓏛,qmꜣy,1,Ramses
𓈎𓌳𓈖𓌙,qmꜣ,1,AES
𓈎𓌳𓈖𓌙,qmꜣ.n,1,Ramses
𓈎𓌳𓌙,qmꜣ,6,AES+Ramses
𓈎𓌳𓌙𓅯,qmꜣ,1,Ramses
𓈎𓌳𓌙𓅯𓏛,qmꜣ,3,AES+Ramses
𓈎𓌳𓌙𓅯󱟘,qmꜣ,1,AES
𓈎𓌳𓌙𓈖,qmꜣ.n,2,Ramses
𓈎𓌳𓌙𓏏𓏛𓈖,qmꜣ.n,1,Ramses
𓈎𓌳𓌙𓏛,qmꜣ,7,AES+Ramses
𓈎𓌳𓌙𓏛𓇺𓇼𓂧𓇳𓏥,qmꜣ-ꜣbd.w,1,AES
𓈎𓌳𓌙𓏛𓈖,qmꜣ,3,AES
𓈎𓌳𓌙𓏛𓈖,qmꜣ.n,3,Ramses
𓈎𓌳𓌙𓏛𓏥,qmꜣ,1,Ramses
𓈎𓌳𓌙𓏛𓏥,qmꜣ.w,1,Ramses
𓈎𓌳𓌙󱟘,qmꜣ,1,AES
𓈎𓌳𓏏𓌙𓅯,qmꜣ,1,Ramses
𓈎𓌳𓏛,qmꜣ,1,AES
𓈎𓌳𓐛𓌙𓅯,qmꜣ,3,Ramses
𓈎𓌳𓐛𓌙𓅯𓏛,qmꜣ,1,Ramses
𓈎𓌳𓐛𓌙𓅯󰊮,qmꜣ,1,Ramses
𓈎𓌳𓐛𓏛𓌙𓅯𓏛𓈖,qmꜣ.n,1,Ramses
𓈎𓌳𓐝𓌙𓅯𓏛𓈖,qmꜣ,1,AES
𓈎𓌳󼭬,qmꜣ,1,AES
𓈎𓌳󼶫󼶫𓏛,qmꜣ,1,Ramses
𓈎𓌴𓄿𓅓𓌙𓅬𓏛,qmꜣ,1,AES
𓈎𓌴𓄿𓅓𓌙𓅯𓏛,qmꜣ,15,AES+Ramses
𓈎𓌴𓄿𓅓𓌙𓅯𓏛𓀜,qmꜣ,2,Ramses
𓈎𓌴𓄿𓅓𓌙𓅯𓏛𓈖,qmꜣ,3,AES
𓈎𓌴𓄿𓅓𓌙𓅯𓏛𓈖,qmꜣ.n,3,Ramses
𓈎𓌴𓄿𓅓𓌙𓏏,qmꜣ,1,AES
𓈎𓌴𓄿𓅓𓌙𓏛,qmꜣ,1,Ramses
𓈎𓌴𓄿𓅓𓏏𓌙𓅯𓏛𓏥,qmꜣ,1,AES
𓈎𓌴𓄿𓅓𓏲𓁸,qmꜣ,1,Ramses
𓈎𓌴𓄿𓅓𓏲𓌙,qmꜣ,1,Ramses
𓈎𓌴𓄿𓅓𓏲𓌙𓅯𓀜𓀀,qmꜣw,1,Ramses
𓈎𓌴𓄿𓅓𓏲𓌙𓅯𓏛,qmꜣ,3,AES+Ramses
𓈎𓌴𓄿𓅓𓏲𓌙𓅯𓏛𓈖,qmꜣ.n,1,Ramses
𓈎𓌴𓄿𓅓𓏲𓌙𓅯𓏛𓏫,qmꜣ.w,1,AES
𓈎𓌴𓄿𓅓𓏲𓌙𓅯𓏛𓏫𓈖,qmꜣ.n,1,Ramses
𓈎𓌴𓄿𓅓𓏲𓌙𓏛,qmꜣ,1,Ramses
𓈎𓌴𓄿𓅓𓏲𓏴𓀜,qmꜣ,1,Ramses
𓈎𓌴𓄿𓅓󼶫𓁸,qmꜣ,1,Ramses
𓈎𓌴𓄿𓇋𓇋𓌙𓅯𓏛,qmꜣ,1,AES
𓈎𓌴𓄿𓌙𓅬𓏛,qmꜣ,1,AES
𓈎𓌴𓄿𓌙𓅯𓏛,qmꜣ,1,Ramses
𓈎𓌴𓄿𓎛𓏲𓆰𓏫,qmḥ.w,1,Ramses
𓈎𓌴𓄿𓏲𓌙𓅯𓏛,qmꜣ,1,Ramses
𓈎𓌴𓌙𓏛𓈖,qmꜣ,1,AES
𓈎𓍑𓄿𓇋𓇋𓉐,qḏy,1,Ramses
𓈎𓍑𓍯𓂧𓈖𓈉,qḏwdn,1,Ramses
𓈎𓍑𓍯𓍑𓀔,qḏwḏ,1,Ramses
𓈎𓎛𓃀𓏁,qbḥ,1,AES
𓈎𓎛𓅓𓌚𓐍,qmḥ.w-qmꜣ,1,AES
𓈎𓎛𓅱𓈎𓌚𓌳𓏐,qmḥ.w-qmꜣ,1,AES
𓈎𓎛𓅱𓈎𓌚𓏐,qmḥ.w-qmꜣ,1,AES
𓈎𓎛𓅱𓌚𓈙,qmḥ.w-qmꜣ,1,AES
𓈎𓎛𓅱𓌚𓏐,qmḥ.w-qmꜣ,2,AES
𓈎𓎛𓅱𓌚𓏑,qmḥ.w-qmꜣ,1,AES
𓈎𓎛𓈎𓎛𓂷𓂡,qḥqḥ,9,Ramses
𓈎𓎛𓈎𓎛𓈉,qḥqḥ,1,Ramses
𓈎𓎛𓈎𓎛󼶫𓊌,qḥqḥ,1,Ramses
𓈎𓎛𓊮𓈇𓏤,qꜥḥ,1,Ramses
𓈎𓎛𓌙𓄿𓏐,qmḥ.w-qmꜣ,1,AES
𓈎𓎛𓌚,qmḥ.w-qmꜣ,1,AES
𓈎𓎛𓌚𓅓𓎶,qmḥ.w-qmꜣ,1,AES
𓈎𓎛𓌚𓅱𓏌,qmḥ.w-qmꜣ,1,AES
𓈎𓎛𓌚𓏐,qmḥ.w-qmꜣ,1,AES
𓈎𓎛𓏏𓈇𓏤𓏫,qꜥḥ.t,1,Ramses
𓈎𓎛𓏐𓈎𓌙𓏋,qmḥ.w-qmꜣ,1,AES
𓈎𓎛𓏲𓏛𓀜,qꜥḥ,1,Ramses
𓈎𓏁𓏲𓈒𓏥,qb.w,1,AES
𓈎𓏂𓃀,qbḥ.w,1,AES
𓈎𓏂𓈗𓏛𓀀,qbb,1,Ramses
𓈎𓏇𓃒,qmꜣ,1,Ramses
𓈎𓏇𓇋𓄿𓂡,qmꞽ,1,AES
𓈎𓏇𓇋𓇋,qmy.t,1,Ramses
𓈎𓏇𓇋𓇋𓈒𓏥,qmy.t,7,Ramses
𓈎𓏇𓇋𓇋𓈒𓏥,qmy,2,Ramses
𓈎𓏇𓇋𓇋𓈒𓏥,qmꞽ.t,1,AES
𓈎𓏇𓇋𓇋𓏊𓏛,qmy,1,Ramses
𓈎𓏇𓇋𓇋𓏊𓏪,qmꞽ.t,1,AES
𓈎𓏇𓇋𓇋𓏋𓏥,qmꞽ,1,AES
𓈎𓏇𓇋𓇋𓏋𓏥,qmy,1,Ramses
𓈎𓏇𓇋𓇋𓏋𓏫,qmy,2,Ramses
𓈎𓏇𓇋𓇋𓏏𓅯𓈒𓏥,qmꞽ.t,5,AES
𓈎𓏇𓇋𓇋𓏏𓆇𓏫,qmy.t,1,Ramses
𓈎𓏇𓇋𓇋𓏏𓈒,qmy.t,1,Ramses
𓈎𓏇𓇋𓇋𓏏𓈒𓏥,qmꞽ.t,2,AES
𓈎𓏇𓇋𓇋𓏏𓈒𓏪,qmy.t,1,Ramses
𓈎𓏇𓇋𓇋𓏏𓈒𓏫,qmy.t,2,Ramses
𓈎𓏇𓇋𓇋𓏏𓌙𓅯𓈒𓏥,qmꞽ.t,3,AES
𓈎𓏇𓇋𓇋𓏏𓏭,qmꞽ.tꞽ,1,AES
𓈎𓏇𓇋𓇋𓏲𓏏𓏋𓏥,qmy.t,1,Ramses
𓈎𓏇𓇋𓇋􄾽𓏋𓏫,qmy,1,Ramses
𓈎𓏇𓇋𓇋􄾽𓏋𓏫,qmy.w,1,Ramses
𓈎𓏇𓇋𓈒𓏥,qmy.t,2,Ramses
𓈎𓏇𓇋𓈒𓏥,qmy,1,Ramses
𓈎𓏇𓇋𓏋𓈒𓏥,qmy.t,1,Ramses
𓈎𓏇𓇋𓏏𓈒𓆭,qmy.t,1,Ramses
𓈎𓏇𓇋𓏏𓌪,qmꞽ.t,1,AES
𓈎𓏇𓇋𓏏𓏭𓈒,qmy.ty,1,Ramses
𓈎𓏇𓇋𓏏􍣡,qmy.ty,1,Ramses
𓈎𓏇𓇋𓏲𓈒𓏥,qmꞽ,1,AES
𓈎𓏇𓏭𓇋𓇋𓈒𓏥,qmy.t,1,Ramses
𓈎𓏇𓏲𓈒𓏥,qmy.t,1,Ramses
𓈎𓏇󼶫󼶫󼶫,qmy,1,Ramses
𓈎𓏌𓈖,qn.w,3,AES
𓈎𓏏𓀠,qꜣ,1,AES
𓈎𓏏𓃀𓏋,qbw.t,1,Ramses
𓈎𓏏𓄿𓇋𓇋𓏏,qꜣ.ꞽt,1,AES
𓈎𓏏𓈇𓏤,qꜣy.t,4,Ramses
𓈎𓏏𓈇𓏤,qꜣ.t,2,Ramses
𓈎𓏏𓈇𓏤,qꜣ,1,Ramses
𓈎𓏏𓈇𓏤𓊖,qꜣy.t,4,Ramses
